index,year,TOT_REG_CD,num,population
2144,2023,31150670010901,to_in_008,238
2145,2023,31150670010901,to_in_001,474
2146,2023,31150670010902,to_in_001,695
2147,2023,31150670010902,to_in_007,354
2148,2023,31150670010902,to_in_008,341
2149,2023,31150670020001,to_in_008,168
2150,2023,31150670020001,to_in_007,236
2151,2023,31150670020001,to_in_001,404
2152,2023,31150670020002,to_in_001,424
2153,2023,31150670020002,to_in_008,192
2154,2023,31150670020002,to_in_007,232
2155,2023,31150670020101,to_in_001,554
2156,2023,31150670020101,to_in_008,281
2157,2023,31150670020101,to_in_007,273
2158,2023,31150670020102,to_in_007,208
2159,2023,31150670020102,to_in_001,410
2160,2023,31150670020102,to_in_008,202
2161,2023,31150670020301,to_in_008,271
2162,2023,31150670020301,to_in_007,296
2163,2023,31150670020301,to_in_001,567
2164,2023,31150670020302,to_in_008,302
2165,2023,31150670020302,to_in_001,610
2166,2023,31150670020302,to_in_007,308
2167,2023,31150670020303,to_in_001,583
2168,2023,31150670020303,to_in_007,303
2169,2023,31150670020303,to_in_008,280
2170,2023,31150670020401,to_in_001,594
2171,2023,31150670020401,to_in_007,294
2172,2023,31150670020401,to_in_008,300
2173,2023,31150670020402,to_in_007,315
2174,2023,31150670020402,to_in_001,621
2175,2023,31150670020402,to_in_008,306
2176,2023,31150670020403,to_in_008,294
2177,2023,31150670020403,to_in_007,327
2178,2023,31150670020403,to_in_001,621
2179,2023,31150670020404,to_in_008,156
2180,2023,31150670020404,to_in_001,314
2181,2023,31150670020404,to_in_007,158
2182,2023,31150670020501,to_in_001,552
2183,2023,31150670020501,to_in_007,292
2184,2023,31150670020501,to_in_008,260
2185,2023,31150670020502,to_in_007,242
2186,2023,31150670020502,to_in_008,257
2187,2023,31150670020502,to_in_001,499
2188,2023,31150670020601,to_in_001,541
2189,2023,31150670020601,to_in_007,263
2190,2023,31150670020601,to_in_008,278
2191,2023,31150670020602,to_in_001,444
2192,2023,31150670020602,to_in_008,221
2193,2023,31150670020602,to_in_007,223
2194,2023,31150670020603,to_in_001,552
2195,2023,31150670020603,to_in_008,269
2196,2023,31150670020603,to_in_007,283
2197,2023,31150670030001,to_in_008,315
2198,2023,31150670030001,to_in_007,192
2199,2023,31150670030001,to_in_001,507
2200,2023,31150670030002,to_in_007,0
2201,2023,31150670030002,to_in_008,0
2202,2023,31150670030002,to_in_001,0
2203,2023,31150670030101,to_in_008,213
2204,2023,31150670030101,to_in_007,209
2205,2023,31150670030101,to_in_001,422
2206,2023,31150670030102,to_in_008,272
2207,2023,31150670030102,to_in_001,539
2208,2023,31150670030102,to_in_007,267
2209,2023,31150670030201,to_in_001,629
2210,2023,31150670030201,to_in_007,306
2211,2023,31150670030201,to_in_008,323
2212,2023,31150670030202,to_in_001,554
2213,2023,31150670030202,to_in_007,274
2214,2023,31150670030202,to_in_008,280
2215,2023,31150670030301,to_in_001,405
2216,2023,31150670030301,to_in_008,211
2217,2023,31150670030301,to_in_007,194
2218,2023,31150670030302,to_in_007,187
2219,2023,31150670030302,to_in_008,212
2220,2023,31150670030302,to_in_001,399
2221,2023,31150670030303,to_in_007,218
2222,2023,31150670030303,to_in_008,253
2223,2023,31150670030303,to_in_001,471
2224,2023,31150670030304,to_in_001,456
2225,2023,31150670030304,to_in_008,228
2226,2023,31150670030304,to_in_007,228
2227,2023,31150680010001,to_in_007,203
2228,2023,31150680010001,to_in_008,147
2229,2023,31150680010001,to_in_001,350
2230,2023,31150680010101,to_in_001,327
2231,2023,31150680010101,to_in_008,144
2232,2023,31150680010101,to_in_007,183
2233,2023,31150680020001,to_in_007,187
2234,2023,31150680020001,to_in_001,393
2235,2023,31150680020001,to_in_008,206
2236,2023,31150680020002,to_in_007,250
2237,2023,31150680020002,to_in_001,533
2238,2023,31150680020002,to_in_008,283
2239,2023,31150680020003,to_in_001,356
2240,2023,31150680020003,to_in_007,196
2241,2023,31150680020003,to_in_008,160
2242,2023,31150680020004,to_in_008,316
2243,2023,31150680020004,to_in_001,615
2244,2023,31150680020004,to_in_007,299
2245,2023,31150680020005,to_in_008,233
2246,2023,31150680020005,to_in_001,471
2247,2023,31150680020005,to_in_007,238
2248,2023,31150680020006,to_in_007,267
2249,2023,31150680020006,to_in_008,256
2250,2023,31150680020006,to_in_001,523
2251,2023,31150680020007,to_in_008,195
2252,2023,31150680020007,to_in_001,364
2253,2023,31150680020007,to_in_007,169
2254,2023,31150680020008,to_in_008,303
2255,2023,31150680020008,to_in_007,269
2256,2023,31150680020008,to_in_001,572
2257,2023,31150680020009,to_in_008,220
2258,2023,31150680020009,to_in_007,238
2259,2023,31150680020009,to_in_001,458
2260,2023,31150680020010,to_in_008,286
2261,2023,31150680020010,to_in_001,585
2262,2023,31150680020010,to_in_007,299
2263,2023,31150680020011,to_in_007,260
2264,2023,31150680020011,to_in_008,240
2265,2023,31150680020011,to_in_001,500
2266,2023,31150680020012,to_in_007,260
2267,2023,31150680020012,to_in_001,486
2268,2023,31150680020012,to_in_008,226
2269,2023,31150680020013,to_in_001,488
2270,2023,31150680020013,to_in_008,250
2271,2023,31150680020013,to_in_007,238
2272,2023,31150680020014,to_in_008,182
2273,2023,31150680020014,to_in_007,215
2274,2023,31150680020014,to_in_001,397
2275,2023,31150680020015,to_in_001,402
2276,2023,31150680020015,to_in_007,214
2277,2023,31150680020015,to_in_008,188
2278,2023,31150680020016,to_in_008,191
2279,2023,31150680020016,to_in_001,388
2280,2023,31150680020016,to_in_007,197
2281,2023,31150680020017,to_in_001,448
2282,2023,31150680020017,to_in_008,227
2283,2023,31150680020017,to_in_007,221
2284,2023,31150680020018,to_in_008,217
2285,2023,31150680020018,to_in_007,253
2286,2023,31150680020018,to_in_001,470
2287,2023,31150680020019,to_in_008,216
2288,2023,31150680020019,to_in_007,219
2289,2023,31150680020019,to_in_001,435
2290,2023,31150680020020,to_in_008,222
2291,2023,31150680020020,to_in_007,242
2292,2023,31150680020020,to_in_001,464
2293,2023,31150680020021,to_in_008,259
2294,2023,31150680020021,to_in_007,263
2295,2023,31150680020021,to_in_001,522
2296,2023,31150680020022,to_in_008,168
2297,2023,31150680020022,to_in_001,403
2298,2023,31150680020022,to_in_007,235
2299,2023,31150680020023,to_in_008,319
2300,2023,31150680020023,to_in_007,292
2301,2023,31150680020023,to_in_001,611
2302,2023,31150680020024,to_in_001,458
2303,2023,31150680020024,to_in_008,233
2304,2023,31150680020024,to_in_007,225
2305,2023,31150680020025,to_in_001,553
2306,2023,31150680020025,to_in_007,275
2307,2023,31150680020025,to_in_008,278
2308,2023,31150680020026,to_in_007,249
2309,2023,31150680020026,to_in_001,539
2310,2023,31150680020026,to_in_008,290
2311,2023,31150680020027,to_in_007,237
2312,2023,31150680020027,to_in_001,457
2313,2023,31150680020027,to_in_008,220
2314,2023,31150680020201,to_in_008,336
2315,2023,31150680020201,to_in_007,340
2316,2023,31150680020201,to_in_001,676
2317,2023,31150680020202,to_in_008,292
2318,2023,31150680020202,to_in_001,561
2319,2023,31150680020202,to_in_007,269
2320,2023,31150680020301,to_in_008,323
2321,2023,31150680020301,to_in_001,651
2322,2023,31150680020301,to_in_007,328
2323,2023,31150680020501,to_in_001,467
2324,2023,31150680020501,to_in_008,231
2325,2023,31150680020501,to_in_007,236
2326,2023,31150680020502,to_in_007,459
2327,2023,31150680020502,to_in_001,717
2328,2023,31150680020502,to_in_008,258
2329,2023,31150680020503,to_in_008,145
2330,2023,31150680020503,to_in_001,476
2331,2023,31150680020503,to_in_007,331
2332,2023,31150680020504,to_in_007,178
2333,2023,31150680020504,to_in_001,348
2334,2023,31150680020504,to_in_008,170
2335,2023,31150680020601,to_in_001,376
2336,2023,31150680020601,to_in_008,186
2337,2023,31150680020601,to_in_007,190
2338,2023,31150680020701,to_in_001,338
2339,2023,31150680020701,to_in_007,174
2340,2023,31150680020701,to_in_008,164
2341,2023,31150680020901,to_in_008,414
2342,2023,31150680020901,to_in_007,412
2343,2023,31150680020901,to_in_001,826
2344,2023,31150680021001,to_in_007,351
2345,2023,31150680021001,to_in_001,637
2346,2023,31150680021001,to_in_008,286
2347,2023,31150680021101,to_in_008,169
2348,2023,31150680021101,to_in_007,157
2349,2023,31150680021101,to_in_001,326
2350,2023,31150680021301,to_in_007,205
2351,2023,31150680021301,to_in_008,188
2352,2023,31150680021301,to_in_001,393
2353,2023,31150680021302,to_in_007,165
2354,2023,31150680021302,to_in_001,343
2355,2023,31150680021302,to_in_008,178
2356,2023,31150680021401,to_in_008,166
2357,2023,31150680021401,to_in_001,377
2358,2023,31150680021401,to_in_007,211
2359,2023,31150690010101,to_in_001,402
2360,2023,31150690010101,to_in_008,206
2361,2023,31150690010101,to_in_007,196
2362,2023,31150690010102,to_in_008,183
2363,2023,31150690010102,to_in_001,379
2364,2023,31150690010102,to_in_007,196
2365,2023,31150690010103,to_in_007,250
2366,2023,31150690010103,to_in_008,215
2367,2023,31150690010103,to_in_001,465
2368,2023,31150690010104,to_in_007,279
2369,2023,31150690010104,to_in_001,558
2370,2023,31150690010104,to_in_008,279
2371,2023,31150690020001,to_in_007,161
2372,2023,31150690020001,to_in_001,300
2373,2023,31150690020001,to_in_008,139
2374,2023,31150690020101,to_in_001,356
2375,2023,31150690020101,to_in_007,174
2376,2023,31150690020101,to_in_008,182
2377,2023,31150690020201,to_in_007,271
2378,2023,31150690020201,to_in_001,528
2379,2023,31150690020201,to_in_008,257
2380,2023,31150690020202,to_in_007,268
2381,2023,31150690020202,to_in_008,271
2382,2023,31150690020202,to_in_001,539
2383,2023,31150690020301,to_in_008,281
2384,2023,31150690020301,to_in_007,323
2385,2023,31150690020301,to_in_001,604
2386,2023,31150690030001,to_in_008,0
2387,2023,31150690030001,to_in_007,0
2388,2023,31150690030001,to_in_001,0
2389,2023,31150690030002,to_in_001,588
2390,2023,31150690030002,to_in_008,225
2391,2023,31150690030002,to_in_007,363
2392,2023,31150690030101,to_in_008,290
2393,2023,31150690030101,to_in_001,598
2394,2023,31150690030101,to_in_007,308
2395,2023,31150690030102,to_in_001,552
2396,2023,31150690030102,to_in_007,274
2397,2023,31150690030102,to_in_008,278
2398,2023,31150690030103,to_in_008,285
2399,2023,31150690030103,to_in_007,302
2400,2023,31150690030103,to_in_001,587
2401,2023,31150690030104,to_in_008,194
2402,2023,31150690030104,to_in_001,373
2403,2023,31150690030104,to_in_007,179
2404,2023,31150690030105,to_in_001,383
2405,2023,31150690030105,to_in_008,197
2406,2023,31150690030105,to_in_007,186
2407,2023,31150690030106,to_in_008,279
2408,2023,31150690030106,to_in_007,271
2409,2023,31150690030106,to_in_001,550
2410,2023,31150690030107,to_in_008,207
2411,2023,31150690030107,to_in_007,204
2412,2023,31150690030107,to_in_001,411
2413,2023,31150690030108,to_in_008,304
2414,2023,31150690030108,to_in_007,301
2415,2023,31150690030108,to_in_001,605
2416,2023,31150690030201,to_in_007,268
2417,2023,31150690030201,to_in_001,569
2418,2023,31150690030201,to_in_008,301
2419,2023,31150690030202,to_in_001,504
2420,2023,31150690030202,to_in_008,261
2421,2023,31150690030202,to_in_007,243
2422,2023,31150690030203,to_in_001,360
2423,2023,31150690030203,to_in_008,144
2424,2023,31150690030203,to_in_007,216
2425,2023,31150690030204,to_in_008,208
2426,2023,31150690030204,to_in_007,193
2427,2023,31150690030204,to_in_001,401
2428,2023,31150690030205,to_in_007,252
2429,2023,31150690030205,to_in_008,246
2430,2023,31150690030205,to_in_001,498
2431,2023,31150690030206,to_in_007,344
2432,2023,31150690030206,to_in_008,271
2433,2023,31150690030206,to_in_001,615
2434,2023,31150690030207,to_in_008,261
2435,2023,31150690030207,to_in_007,288
2436,2023,31150690030207,to_in_001,549
2437,2023,31150690030208,to_in_008,307
2438,2023,31150690030208,to_in_001,580
2439,2023,31150690030208,to_in_007,273
2440,2023,31150690030209,to_in_008,141
2441,2023,31150690030209,to_in_001,363
2442,2023,31150690030209,to_in_007,222
2443,2023,31150690040001,to_in_008,200
2444,2023,31150690040001,to_in_001,381
2445,2023,31150690040001,to_in_007,181
2446,2023,31150690040002,to_in_001,368
2447,2023,31150690040002,to_in_008,168
2448,2023,31150690040002,to_in_007,200
2449,2023,31150690040101,to_in_008,206
2450,2023,31150690040101,to_in_007,209
2451,2023,31150690040101,to_in_001,415
2452,2023,31150690040102,to_in_007,224
2453,2023,31150690040102,to_in_008,231
2454,2023,31150690040102,to_in_001,455
2455,2023,31150690040103,to_in_008,262
2456,2023,31150690040103,to_in_007,248
2457,2023,31150690040103,to_in_001,510
2458,2023,31150690040201,to_in_001,469
2459,2023,31150690040201,to_in_008,239
2460,2023,31150690040201,to_in_007,230
2461,2023,31150690040202,to_in_008,189
2462,2023,31150690040202,to_in_001,385
2463,2023,31150690040202,to_in_007,196
2464,2023,31150690050001,to_in_008,115
2465,2023,31150690050001,to_in_001,321
2466,2023,31150690050001,to_in_007,206
2467,2023,31150690060001,to_in_008,247
2468,2023,31150690060001,to_in_001,509
2469,2023,31150690060001,to_in_007,262
2470,2023,31150690060101,to_in_008,270
2471,2023,31150690060101,to_in_007,268
2472,2023,31150690060101,to_in_001,538
2473,2023,31150690060102,to_in_007,296
2474,2023,31150690060102,to_in_001,550
2475,2023,31150690060102,to_in_008,254
2476,2023,31150700010001,to_in_007,252
2477,2023,31150700010001,to_in_008,165
2478,2023,31150700010001,to_in_001,417
2479,2023,31150700010002,to_in_007,334
2480,2023,31150700010002,to_in_008,219
2481,2023,31150700010002,to_in_001,553
2482,2023,31150700010003,to_in_001,403
2483,2023,31150700010003,to_in_008,194
2484,2023,31150700010003,to_in_007,209
2485,2023,31150700010004,to_in_008,207
2486,2023,31150700010004,to_in_007,367
2487,2023,31150700010004,to_in_001,574
2488,2023,31150700010005,to_in_001,437
2489,2023,31150700010005,to_in_007,243
2490,2023,31150700010005,to_in_008,194
2491,2023,31150700010101,to_in_001,494
2492,2023,31150700010101,to_in_007,236
2493,2023,31150700010101,to_in_008,258
2494,2023,31150700010102,to_in_008,300
2495,2023,31150700010102,to_in_001,594
2496,2023,31150700010102,to_in_007,294
2497,2023,31150700010103,to_in_007,285
2498,2023,31150700010103,to_in_008,307
2499,2023,31150700010103,to_in_001,592
2500,2023,31150700010104,to_in_008,223
2501,2023,31150700010104,to_in_007,226
2502,2023,31150700010104,to_in_001,449
2503,2023,31150700010105,to_in_008,260
2504,2023,31150700010105,to_in_001,532
2505,2023,31150700010105,to_in_007,272
2506,2023,31150700010201,to_in_008,255
2507,2023,31150700010201,to_in_007,258
2508,2023,31150700010201,to_in_001,513
2509,2023,31150700010202,to_in_008,267
2510,2023,31150700010202,to_in_007,279
2511,2023,31150700010202,to_in_001,546
2512,2023,31150700010301,to_in_008,285
2513,2023,31150700010301,to_in_007,294
2514,2023,31150700010301,to_in_001,579
2515,2023,31150700010401,to_in_001,503
2516,2023,31150700010401,to_in_007,257
2517,2023,31150700010401,to_in_008,246
2518,2023,31150700010402,to_in_007,240
2519,2023,31150700010402,to_in_008,264
2520,2023,31150700010402,to_in_001,504
2521,2023,31150700010403,to_in_001,574
2522,2023,31150700010403,to_in_007,281
2523,2023,31150700010403,to_in_008,293
2524,2023,31150700010404,to_in_007,311
2525,2023,31150700010404,to_in_001,581
2526,2023,31150700010404,to_in_008,270
2527,2023,31150700010701,to_in_001,534
2528,2023,31150700010701,to_in_007,284
2529,2023,31150700010701,to_in_008,250
2530,2023,31150700010801,to_in_007,197
2531,2023,31150700010801,to_in_001,395
2532,2023,31150700010801,to_in_008,198
2533,2023,31150700010802,to_in_007,165
2534,2023,31150700010802,to_in_001,339
2535,2023,31150700010802,to_in_008,174
2536,2023,31150700010901,to_in_001,494
2537,2023,31150700010901,to_in_008,245
2538,2023,31150700010901,to_in_007,249
2539,2023,31150700010902,to_in_007,299
2540,2023,31150700010902,to_in_001,621
2541,2023,31150700010902,to_in_008,322
2542,2023,31150700011001,to_in_007,270
2543,2023,31150700011001,to_in_008,285
2544,2023,31150700011001,to_in_001,555
2545,2023,31150700011002,to_in_008,332
2546,2023,31150700011002,to_in_001,609
2547,2023,31150700011002,to_in_007,277
2548,2023,31150700011101,to_in_001,460
2549,2023,31150700011101,to_in_007,233
2550,2023,31150700011101,to_in_008,227
2551,2023,31150700011102,to_in_007,260
2552,2023,31150700011102,to_in_008,236
2553,2023,31150700011102,to_in_001,496
2554,2023,31150700011103,to_in_008,252
2555,2023,31150700011103,to_in_001,502
2556,2023,31150700011103,to_in_007,250
2557,2023,31150700011104,to_in_008,242
2558,2023,31150700011104,to_in_007,223
2559,2023,31150700011104,to_in_001,465
2560,2023,31150700011105,to_in_008,224
2561,2023,31150700011105,to_in_007,226
2562,2023,31150700011105,to_in_001,450
2563,2023,31150700011106,to_in_007,213
2564,2023,31150700011106,to_in_001,417
2565,2023,31150700011106,to_in_008,204
2566,2023,31150700020001,to_in_001,387
2567,2023,31150700020001,to_in_007,173
2568,2023,31150700020001,to_in_008,214
2569,2023,31150700030001,to_in_008,290
2570,2023,31150700030001,to_in_001,742
2571,2023,31150700030001,to_in_007,452
2572,2023,31150700030101,to_in_008,217
2573,2023,31150700030101,to_in_007,226
2574,2023,31150700030101,to_in_001,443
2575,2023,31150700030102,to_in_001,534
2576,2023,31150700030102,to_in_008,257
2577,2023,31150700030102,to_in_007,277
2578,2023,31150700030103,to_in_007,296
2579,2023,31150700030103,to_in_008,315
2580,2023,31150700030103,to_in_001,611
2581,2023,31150700030201,to_in_008,191
2582,2023,31150700030201,to_in_001,388
2583,2023,31150700030201,to_in_007,197
2584,2023,31150700030202,to_in_001,498
2585,2023,31150700030202,to_in_007,256
2586,2023,31150700030202,to_in_008,242
2587,2023,31150700030203,to_in_008,285
2588,2023,31150700030203,to_in_001,589
2589,2023,31150700030203,to_in_007,304
2590,2023,31150700030204,to_in_008,175
2591,2023,31150700030204,to_in_001,338
2592,2023,31150700030204,to_in_007,163
2593,2023,31150700030301,to_in_008,415
2594,2023,31150700030301,to_in_001,835
2595,2023,31150700030301,to_in_007,420
2596,2023,31150700030501,to_in_007,280
2597,2023,31150700030501,to_in_001,535
2598,2023,31150700030501,to_in_008,255
2599,2023,31150700030601,to_in_001,485
2600,2023,31150700030601,to_in_007,244
2601,2023,31150700030601,to_in_008,241
2602,2023,31150700030801,to_in_001,604
2603,2023,31150700030801,to_in_007,303
2604,2023,31150700030801,to_in_008,301
2605,2023,31150700030802,to_in_001,614
2606,2023,31150700030802,to_in_008,312
2607,2023,31150700030802,to_in_007,302
2608,2023,31150700030901,to_in_001,617
2609,2023,31150700030901,to_in_008,321
2610,2023,31150700030901,to_in_007,296
2611,2023,31150700030902,to_in_001,597
2612,2023,31150700030902,to_in_007,292
2613,2023,31150700030902,to_in_008,305
2614,2023,31150710010001,to_in_007,275
2615,2023,31150710010001,to_in_008,219
2616,2023,31150710010001,to_in_001,494
2617,2023,31150710010101,to_in_007,233
2618,2023,31150710010101,to_in_008,235
2619,2023,31150710010101,to_in_001,468
2620,2023,31150710010102,to_in_008,258
2621,2023,31150710010102,to_in_007,234
2622,2023,31150710010102,to_in_001,492
2623,2023,31150710010103,to_in_008,253
2624,2023,31150710010103,to_in_007,215
2625,2023,31150710010103,to_in_001,468
2626,2023,31150710010104,to_in_001,590
2627,2023,31150710010104,to_in_008,293
2628,2023,31150710010104,to_in_007,297
2629,2023,31150710010105,to_in_001,422
2630,2023,31150710010105,to_in_008,204
2631,2023,31150710010105,to_in_007,218
2632,2023,31150710010106,to_in_001,589
2633,2023,31150710010106,to_in_007,276
2634,2023,31150710010106,to_in_008,313
2635,2023,31150710010107,to_in_007,232
2636,2023,31150710010107,to_in_008,255
2637,2023,31150710010107,to_in_001,487
2638,2023,31150710010201,to_in_001,347
2639,2023,31150710010201,to_in_007,167
2640,2023,31150710010201,to_in_008,180
2641,2023,31150710010401,to_in_008,257
2642,2023,31150710010401,to_in_007,263
2643,2023,31150710010401,to_in_001,520
2644,2023,31150710010402,to_in_008,258
2645,2023,31150710010402,to_in_001,490
2646,2023,31150710010402,to_in_007,232
2647,2023,31150710010403,to_in_008,276
2648,2023,31150710010403,to_in_007,275
2649,2023,31150710010403,to_in_001,551
2650,2023,31150710020001,to_in_001,575
2651,2023,31150710020001,to_in_007,292
2652,2023,31150710020001,to_in_008,283
2653,2023,31150710020002,to_in_001,605
2654,2023,31150710020002,to_in_008,288
2655,2023,31150710020002,to_in_007,317
2656,2023,31150710020101,to_in_007,191
2657,2023,31150710020101,to_in_008,207
2658,2023,31150710020101,to_in_001,398
2659,2023,31150710020102,to_in_008,235
2660,2023,31150710020102,to_in_001,439
2661,2023,31150710020102,to_in_007,204
2662,2023,31150710020201,to_in_008,256
2663,2023,31150710020201,to_in_001,671
2664,2023,31150710020201,to_in_007,415
2665,2023,31150710020301,to_in_008,185
2666,2023,31150710020301,to_in_001,375
2667,2023,31150710020301,to_in_007,190
2668,2023,31150710020302,to_in_001,633
2669,2023,31150710020302,to_in_008,326
2670,2023,31150710020302,to_in_007,307
2671,2023,31150710020303,to_in_008,306
2672,2023,31150710020303,to_in_007,333
2673,2023,31150710020303,to_in_001,639
2674,2023,31150710020304,to_in_001,651
2675,2023,31150710020304,to_in_007,327
2676,2023,31150710020304,to_in_008,324
2677,2023,31150710020401,to_in_007,308
2678,2023,31150710020401,to_in_008,325
2679,2023,31150710020401,to_in_001,633
2680,2023,31150710020402,to_in_008,174
2681,2023,31150710020402,to_in_007,178
2682,2023,31150710020402,to_in_001,352
2683,2023,31150710020403,to_in_008,370
2684,2023,31150710020403,to_in_007,310
2685,2023,31150710020403,to_in_001,680
2686,2023,31150710020404,to_in_001,583
2687,2023,31150710020404,to_in_008,286
2688,2023,31150710020404,to_in_007,297
2689,2023,31150710020405,to_in_007,182
2690,2023,31150710020405,to_in_008,158
2691,2023,31150710020405,to_in_001,340
2692,2023,31150710020501,to_in_008,272
2693,2023,31150710020501,to_in_007,274
2694,2023,31150710020501,to_in_001,546
2695,2023,31150710020502,to_in_008,243
2696,2023,31150710020502,to_in_007,246
2697,2023,31150710020502,to_in_001,489
2698,2023,31150710020503,to_in_001,523
2699,2023,31150710020503,to_in_008,251
2700,2023,31150710020503,to_in_007,272
2701,2023,31150710020504,to_in_001,317
2702,2023,31150710020504,to_in_008,148
2703,2023,31150710020504,to_in_007,169
2704,2023,31150710020601,to_in_001,507
2705,2023,31150710020601,to_in_007,255
2706,2023,31150710020601,to_in_008,252
2707,2023,31150710020602,to_in_007,336
2708,2023,31150710020602,to_in_001,669
2709,2023,31150710020602,to_in_008,333
2710,2023,31150710020603,to_in_007,259
2711,2023,31150710020603,to_in_001,527
2712,2023,31150710020603,to_in_008,268
2713,2023,31150710020604,to_in_008,257
2714,2023,31150710020604,to_in_007,256
2715,2023,31150710020604,to_in_001,513
2716,2023,31150710020801,to_in_008,243
2717,2023,31150710020801,to_in_007,228
2718,2023,31150710020801,to_in_001,471
2719,2023,31150710020802,to_in_007,242
2720,2023,31150710020802,to_in_008,233
2721,2023,31150710020802,to_in_001,475
2722,2023,31150710020803,to_in_001,546
2723,2023,31150710020803,to_in_008,270
2724,2023,31150710020803,to_in_007,276
2725,2023,31150710020804,to_in_008,293
2726,2023,31150710020804,to_in_007,296
2727,2023,31150710020804,to_in_001,589
2728,2023,31150710020901,to_in_001,571
2729,2023,31150710020901,to_in_007,277
2730,2023,31150710020901,to_in_008,294
2731,2023,31150710020902,to_in_008,214
2732,2023,31150710020902,to_in_007,208
2733,2023,31150710020902,to_in_001,422
2734,2023,31150710020903,to_in_001,471
2735,2023,31150710020903,to_in_007,235
2736,2023,31150710020903,to_in_008,236
2737,2023,31150710020904,to_in_001,601
2738,2023,31150710020904,to_in_007,291
2739,2023,31150710020904,to_in_008,310
2740,2023,31150710021001,to_in_001,333
2741,2023,31150710021001,to_in_008,189
2742,2023,31150710021001,to_in_007,144
2743,2023,31150710021002,to_in_007,267
2744,2023,31150710021002,to_in_001,536
2745,2023,31150710021002,to_in_008,269
2746,2023,31150710021003,to_in_001,561
2747,2023,31150710021003,to_in_007,284
2748,2023,31150710021003,to_in_008,277
2749,2023,31150710021101,to_in_001,589
2750,2023,31150710021101,to_in_007,286
2751,2023,31150710021101,to_in_008,303
2752,2023,31150710021102,to_in_007,292
2753,2023,31150710021102,to_in_001,584
2754,2023,31150710021102,to_in_008,292
2755,2023,31150710021103,to_in_008,242
2756,2023,31150710021103,to_in_001,479
2757,2023,31150710021103,to_in_007,237
2758,2023,31150710021104,to_in_007,279
2759,2023,31150710021104,to_in_001,556
2760,2023,31150710021104,to_in_008,277
2761,2023,31150710021105,to_in_001,619
2762,2023,31150710021105,to_in_007,308
2763,2023,31150710021105,to_in_008,311
2764,2023,31150710021201,to_in_008,266
2765,2023,31150710021201,to_in_001,532
2766,2023,31150710021201,to_in_007,266
2767,2023,31150710021202,to_in_007,265
2768,2023,31150710021202,to_in_008,273
2769,2023,31150710021202,to_in_001,538
2770,2023,31150710021203,to_in_007,150
2771,2023,31150710021203,to_in_001,303
2772,2023,31150710021203,to_in_008,153
2773,2023,31150710021301,to_in_007,299
2774,2023,31150710021301,to_in_001,603
2775,2023,31150710021301,to_in_008,304
2776,2023,31150710021302,to_in_007,275
2777,2023,31150710021302,to_in_008,289
2778,2023,31150710021302,to_in_001,564
2779,2023,31150710021303,to_in_007,290
2780,2023,31150710021303,to_in_001,561
2781,2023,31150710021303,to_in_008,271
2782,2023,31150710021304,to_in_007,211
2783,2023,31150710021304,to_in_001,442
2784,2023,31150710021304,to_in_008,231
2785,2023,31150710021305,to_in_007,236
2786,2023,31150710021305,to_in_001,485
2787,2023,31150710021305,to_in_008,249
2788,2023,31150710021401,to_in_001,478
2789,2023,31150710021401,to_in_008,234
2790,2023,31150710021401,to_in_007,244
2791,2023,31150710021402,to_in_008,352
2792,2023,31150710021402,to_in_007,344
2793,2023,31150710021402,to_in_001,696
2794,2023,31150710021501,to_in_008,292
2795,2023,31150710021501,to_in_007,295
2796,2023,31150710021501,to_in_001,587
2797,2023,31150710021502,to_in_001,476
2798,2023,31150710021502,to_in_007,246
2799,2023,31150710021502,to_in_008,230
2800,2023,31150710021601,to_in_001,480
2801,2023,31150710021601,to_in_007,248
2802,2023,31150710021601,to_in_008,232
2803,2023,31150710021602,to_in_008,293
2804,2023,31150710021602,to_in_007,295
2805,2023,31150710021602,to_in_001,588
2806,2023,31150710021603,to_in_007,306
2807,2023,31150710021603,to_in_008,303
2808,2023,31150710021603,to_in_001,609
2809,2023,31150710021604,to_in_001,630
2810,2023,31150710021604,to_in_007,306
2811,2023,31150710021604,to_in_008,324
2812,2023,31150710030101,to_in_001,614
2813,2023,31150710030101,to_in_008,281
2814,2023,31150710030101,to_in_007,333
2815,2023,31150710030102,to_in_007,213
2816,2023,31150710030102,to_in_001,412
2817,2023,31150710030102,to_in_008,199
2818,2023,31150710030103,to_in_001,304
2819,2023,31150710030103,to_in_007,150
2820,2023,31150710030103,to_in_008,154
2821,2023,31150710030104,to_in_008,214
2822,2023,31150710030104,to_in_007,212
2823,2023,31150710030104,to_in_001,426
2824,2023,31150710030201,to_in_001,527
2825,2023,31150710030201,to_in_007,270
2826,2023,31150710030201,to_in_008,257
2827,2023,31150710030202,to_in_008,206
2828,2023,31150710030202,to_in_007,189
2829,2023,31150710030202,to_in_001,395
2830,2023,31150710030203,to_in_008,181
2831,2023,31150710030203,to_in_001,375
2832,2023,31150710030203,to_in_007,194
2833,2023,31150710030204,to_in_007,253
2834,2023,31150710030204,to_in_001,500
2835,2023,31150710030204,to_in_008,247
2836,2023,31150710030205,to_in_008,177
2837,2023,31150710030205,to_in_001,373
2838,2023,31150710030205,to_in_007,196
2839,2023,31150710030301,to_in_008,212
2840,2023,31150710030301,to_in_007,239
2841,2023,31150710030301,to_in_001,451
2842,2023,31150710030302,to_in_007,250
